"","idx","script","speaker","time_from","time_to"
"338","294","<i>더 큰 문제는</i> <i>신문사들이 조디악이 한 짓은</i>",NA,"00:25:08,298","00:25:10,300"
"339","295","<i>신문에 내지</i> <i>말았어야 한다는 거예요</i>",NA,"00:25:10,467","00:25:13,220"
"340","296","<i>판매 부수 올리려는</i> <i>상술이잖아요</i>",NA,"00:25:13,386","00:25:16,389"
"341","297","<i>싣지 않으면 더 죽이겠다고</i> <i>조디악이 협박했잖아요</i>",NA,"00:25:16,640","00:25:20,477"
"342","298","<i>싣지 않았어도</i> <i>죽였을 거예요</i>",NA,"00:25:20,644","00:25:23,688"
"343","299","<i>흥미로운 관점이군요</i> <i>다음엔 어떤 짓을 할까요?</i>",NA,"00:25:23,855","00:25:27,192"
"344","300","<i>",NA,"00:25:47,921","00:25:51,174"
"345","300","경찰입니다</i> <i>",NA,"00:25:47,921","00:25:51,174"
"346","300","택시에서 싸워요</i>",NA,"00:25:47,921","00:25:51,174"
"347","301","<i>어디니?</i>",NA,"00:25:51,424","00:25:52,592"
"348","302","<i>워싱턴가 3398번지요</i> <i>체리가 코너예요</i>",NA,"00:25:52,759","00:25:55,720"
"349","303","<i>술 취한 강도 같아요</i>",NA,"00:25:55,887","00:25:57,889"
"350","304","<i>",NA,"00:25:58,056","00:26:01,518"
"351","304","지금도 있어?</i> <i>",NA,"00:25:58,056","00:26:01,518"
"352","304","네, 빨리 오세요</i>",NA,"00:25:58,056","00:26:01,518"
"353","305","<i>맙소사, 봐!</i>",NA,"00:26:02,519","00:26:04,521"
"354","306","젠장!",NA,"00:26:27,294","00:26:28,753"
"355","307","누군진 몰라도 램프값 물어내",NA,"00:26:31,381","00:26:33,383"
"356","308","<i>택시 기사가</i> <i>살해됐어</i>",NA,"00:26:33,550","00:26:36,136"
"357","309","난 안 죽였어 밤새 아내랑 있었거든",NA,"00:26:36,303","00:26:39,222"
"358","310","커피 끓일게",NA,"00:26:39,389","00:26:41,474"
"359","311","<i>나 태우러 올래?</i>",NA,"00:26:41,641","00:26:43,059"
"360","312","어떤 램프를 사야 하는지 말해줄게",NA,"00:26:43,226","00:26:45,729"
"361","313","금방 잠들었는데 ",NA,"00:26:53,737","00:26:56,865"
"362","313","용의자는 흑인 남성",NA,"00:26:53,737","00:26:56,865"
"363","314","현장을 보존하고 구경꾼들 막았어",NA,"00:26:57,032","00:26:59,451"
"364","315","세상 모르게 자고 있었는데 팔이랑 다 감각도 없어",NA,"00:26:59,617","00:27:02,329"
"365","316","크래커 먹을래?",NA,"00:27:02,495","00:27:04,080"
"366","317","일식 먹어봤어?",NA,"00:27:07,542","00:27:09,419"
"367","318","데리야키 같은 거? ",NA,"00:27:09,586","00:27:12,255"
"368","318","아니, 성게 같은 거",NA,"00:27:09,586","00:27:12,255"
"369","319","회는? ",NA,"00:27:12,422","00:27:14,966"
"370","319","날음식 질색이야",NA,"00:27:12,422","00:27:14,966"
"371","320","난 먹어보고 싶어 ",NA,"00:27:16,259","00:27:19,179"
"372","320","그럼 먹어봐",NA,"00:27:16,259","00:27:19,179"
"373","321","틈이 없어서",NA,"00:27:19,346","00:27:20,889"
"374","322","어서 오세요, 강도질 하기 딱 좋은 밤이네요",NA,"00:27:36,988","00:27:39,991"
"375","323","이번 주만 세 번째야 강도가 유행인가?",NA,"00:27:40,158","00:27:42,660"
"376","324","공원을 수색하고 있어요 수색견 요청했고요",NA,"00:27:42,827","00:27:45,997"
"377","325","피살자는 폴 스타인 사망 시각은 10시 10분",NA,"00:27:46,164","00:27:50,293"
"378","326","뒤통수에 한 방 맞았고 지갑, 열쇠가 없어졌어요",NA,"00:27:50,460","00:27:54,464"
"379","327","이름은 어떻게 알았어? ",NA,"00:27:54,631","00:27:56,633"
"380","327","저기 있는",NA,"00:27:54,631","00:27:56,633"
"381","328","회사 관계자가 확인해줬어요",NA,"00:27:56,800","00:27:58,635"
"382","329","부자 동네라 택시 치우려고 견인차 불렀고",NA,"00:27:58,802","00:28:02,639"
"383","330","검시관도 왔어요 ",NA,"00:28:02,806","00:28:04,307"
"384","330","증인은?",NA,"00:28:02,806","00:28:04,307"
"385","331","애들인데 창문에서 범인을 봤대요",NA,"00:28:04,474","00:28:07,477"
"386","332","총소리 들었대? ",NA,"00:28:08,103","00:28:09,479"
"387","332","아뇨",NA,"00:28:08,103","00:28:09,479"
"388","333","술 취한 강도인 줄 알았대요",NA,"00:28:09,646","00:28:12,482"
"389","334","큰애가 범인의 얼굴을 봤는데",NA,"00:28:12,649","00:28:15,485"
"390","335","백인, 안경, 짧은 머리에 몸집이 다부지더랍니다",NA,"00:28:15,652","00:28:19,823"
"391","336","흑인이라더니? ",NA,"00:28:19,989","00:28:23,785"
"392","336","그렇게 전달됐는데",NA,"00:28:19,989","00:28:23,785"
"393","337","바로 잡았어요 ",NA,"00:28:23,952","00:28:26,663"
"394","337","다행이군",NA,"00:28:23,952","00:28:26,663"
"395","338","더 궁금한 건요? ",NA,"00:28:26,830","00:28:29,249"
"396","338","없어, 그만 가봐",NA,"00:28:26,830","00:28:29,249"
"397","339","고마워요, 생일 축하해요",NA,"00:28:29,416","00:28:31,167"
"398","340","생일이야?",NA,"00:28:31,334","00:28:33,336"
"399","341","응 ",NA,"00:28:33,503","00:28:35,171"
"400","341","축하해",NA,"00:28:33,503","00:28:35,171"
"401","342","고마워, 시체, 아니면 현장? ",NA,"00:28:35,338","00:28:39,175"
"402","342","자네 생일이잖아, 시체 맡을게",NA,"00:28:35,338","00:28:39,175"
"403","343","범인이 차를 닦았어요 여기 피가 있고요",NA,"00:28:39,342","00:28:43,430"
"404","344","지문은? ",NA,"00:28:43,596","00:28:45,932"
"405","344","잘하면요, 털어볼게요",NA,"00:28:43,596","00:28:45,932"
"406","345","근데 택시에서 장갑이 나왔어요",NA,"00:28:46,099","00:28:48,768"
"407","346","용의자 장갑? ",NA,"00:28:48,935","00:28:52,021"
"408","346","피가 묻었어요",NA,"00:28:48,935","00:28:52,021"
"409","347","피트, 들어가도 돼?",NA,"00:28:52,772","00:28:55,442"
"410","348","누가 돌려놨어? ",NA,"00:28:58,153","00:29:00,488"
"411","348","스튜워츠요",NA,"00:28:58,153","00:29:00,488"
"412","349","9m 탄피가 있어",NA,"00:29:07,036","00:29:09,831"
"413","350","루거 권총이야",NA,"00:29:13,710","00:29:15,420"
"414","351","구경꾼들은 아무것도 몰라",NA,"00:29:15,587","00:29:17,714"
"415","352","내가 범인이라고 쳐 흑인 남자인데",NA,"00:29:17,881","00:29:20,300"
"416","353","동시에 짧은 머리에 몸집이 다부진 백인이고",NA,"00:29:20,467","00:29:23,344"
"417","354","택시를 잡아서 주소 알려주고",NA,"00:29:23,553","00:29:25,972"
"418","355","주소 알려줬나? 운행일지 어딨어?",NA,"00:29:26,181","00:29:29,058"
"419","356","여기요",NA,"00:29:29,225","00:29:30,477"
"420","357","워싱턴가와 메이플가 동쪽으로 한 블록이야",NA,"00:29:33,062","00:29:36,941"
"421","358","여기도 가로등이 밝군 사람이 있었을지 몰라",NA,"00:29:57,045","00:30:00,465"
"422","359","그래서 한 블록 더 가서 차를 세우라고 했겠지",NA,"00:30:00,632","00:30:04,761"
"423","360","완전히 세우기를 기다려",NA,"00:30:04,928","00:30:06,930"
"424","361","총을 쏠 때 액셀을 밟으면 안 되니까",NA,"00:30:07,096","00:30:09,599"
"425","362","차를 세우고 기어를 주차에 넣자",NA,"00:30:09,766","00:30:11,935"
"426","363","오른쪽을 쐈는데 오른쪽으로 쓰러졌다?",NA,"00:30:12,101","00:30:14,437"
"427","364","옷깃을 붙잡고 쐈을지도 몰라",NA,"00:30:14,604","00:30:17,190"
"428","365","어쨌든, 앞자리에 피를 무진장 흘렸지",NA,"00:30:17,357","00:30:20,068"
"429","366","앞자리엔 왜 탔지? ",NA,"00:30:20,235","00:30:23,112"
"430","366","돈 때문이겠지",NA,"00:30:20,235","00:30:23,112"
"431","367","죽었으니 뒤에서 지갑 꺼내 가도 됐잖아",NA,"00:30:23,279","00:30:26,282"
"432","368","근데 피를 묻혀가면서",NA,"00:30:26,449","00:30:28,952"
"433","369","앞자리에 탄 이유가 뭘까?",NA,"00:30:29,118","00:30:30,954"
"434","370","바보야 ",NA,"00:30:31,746","00:30:33,206"
"435","370","바보는 아니야",NA,"00:30:31,746","00:30:33,206"
"436","371","차 세우길 기다렸잖아",NA,"00:30:33,373","00:30:35,124"
"437","372","수고했어 ",NA,"00:30:35,291","00:30:37,585"
"438","372","뭘요",NA,"00:30:35,291","00:30:37,585"
"439","373","좀 볼까? ",NA,"00:30:39,254","00:30:41,381"
"440","373","네",NA,"00:30:39,254","00:30:41,381"
"441","374","바보네, 8달러 때문에 사람을 죽였잖아",NA,"00:30:41,548","00:30:44,676"
"442","375","세 번째 승객이었어 동물 크래커 있는 사람?",NA,"00:30:44,843","00:30:49,222"
"443","376","동물 크래커요? ",NA,"00:30:49,806","00:30:52,141"
"444","376","차에 있어",NA,"00:30:49,806","00:30:52,141"
"445","377","그건 아껴둔 거야",NA,"00:30:52,308","00:30:54,227"
"446","378","좋아",NA,"00:30:54,394","00:30:56,062"
"447","379","기자요? ",NA,"00:31:00,024","00:31:03,611"
"448","379","데이브 토스키 형사입니다",NA,"00:31:00,024","00:31:03,611"
"449","380","아이들과 얘길 해도 괜찮을까요?",NA,"00:31:03,778","00:31:07,490"
"450","381","한 명씩 따로? ",NA,"00:31:07,657","00:31:10,410"
"451","381","방금 살인을 목격했소",NA,"00:31:07,657","00:31:10,410"
"452","382","이해합니다",NA,"00:31:10,994","00:31:12,412"
"453","383","취해서 싸우는 거 같았어요 ",NA,"00:31:12,579","00:31:15,498"
"454","383","네, 걸레 같은 거로",NA,"00:31:12,579","00:31:15,498"
"455","384","차 옆으로 가더니 닦았어요",NA,"00:31:15,665","00:31:17,959"
"456","385","얼굴을 봤니?",NA,"00:31:18,126","00:31:19,961"
"457","386","네, 조금요",NA,"00:31:20,128","00:31:23,381"
"458","387","어떻게 생겼는지 기억나?",NA,"00:31:24,549","00:31:26,885"
"459","388","평범했어요",NA,"00:31:28,469","00:31:29,846"
"460","389","맞아요 ",NA,"00:31:30,013","00:31:32,056"
"461","389","평범해?",NA,"00:31:30,013","00:31:32,056"
"462","390","'샌프란시스코 크로니클 즉시 편집장에게'",NA,"00:31:36,394","00:31:39,689"
"463","391","'즉시 편집장에게'",NA,"00:31:39,856","00:31:41,482"
"464","392","'3일 후 ",NA,"00:31:44,652","00:31:48,031"
"465","392","샌프란시스코'",NA,"00:31:44,652","00:31:48,031"
"466","393","<i>""조디악이다</i> <i>어젯밤 워싱턴가에서 발생한""</i>",NA,"00:31:54,662","00:31:58,374"
"467","394","""택시 기사 살인 사건은 내가 한 짓이다""",NA,"00:31:58,541","00:32:01,961"
"468","395","""증거로 피 묻은 기사의 셔츠 조각을 보낸다""",NA,"00:32:02,128","00:32:04,964"
"469","396","""노스베이 지역도 내가 한 짓이다""",NA,"00:32:05,131","00:32:09,719"
"470","397","""어젯밤 공원을 샅샅이 뒤졌더라면 날 잡았을 텐데""",NA,"00:32:09,886","00:32:14,265"
"471","398","""오토바이를 타고 건성으로 살피더군""",NA,"00:32:14,432","00:32:17,393"
"472","399","여러분 ",NA,"00:32:17,560","00:32:18,978"
"473","399","데이브",NA,"00:32:17,560","00:32:18,978"
"474","400","폴, 셔츠는 어딨죠?",NA,"00:32:19,145","00:32:21,439"
"475","401","저기요",NA,"00:32:22,565","00:32:24,108"
"476","402","애들이 말한 걸레군 ",NA,"00:32:25,318","00:32:28,905"
"477","402","저것 때문에 앞에 탄 거야",NA,"00:32:25,318","00:32:28,905"
"478","403","기사 내도 돼요? ",NA,"00:32:29,072","00:32:31,407"
"479","403","어떻게 생각해요?",NA,"00:32:29,072","00:32:31,407"
"480","404","벌레이오와 나파 살인도 인정했소",NA,"00:32:31,574","00:32:33,743"
"481","405","끝이 아녜요 ",NA,"00:32:33,910","00:32:36,454"
"482","405","자넨 마감 있잖나?",NA,"00:32:33,910","00:32:36,454"
"483","406","끝이 아니라니?",NA,"00:32:37,747","00:32:39,332"
"484","407","마지막 부분 읽어봐요",NA,"00:32:39,707","00:32:41,042"
"485","408","""애들은 훌륭한 표적이다""",NA,"00:32:41,209","00:32:43,461"
"486","409","""조만간 아침에 스쿨버스를 덮치겠다""",NA,"00:32:43,628","00:32:45,755"
"487","410","""앞바퀴를 쏘고 튀어나오는 애들을""",NA,"00:32:45,922","00:32:47,423"
"488","411","""쏴 죽이겠다""",NA,"00:32:47,590","00:32:50,259"
"489","412","맙소사, 스쿨버스는 어디 소관이지?",NA,"00:32:50,426","00:32:52,595"
"490","413","교육 위원회 ",NA,"00:32:52,762","00:32:54,597"
"491","413","맞아",NA,"00:32:52,762","00:32:54,597"
"492","414","편지 만진 사람들 지문 채취할게요",NA,"00:32:54,764","00:32:57,100"
"493","415","안 만진 사람 있어요?",NA,"00:32:57,266","00:32:59,894"
"494","416","혈흔과 옷감 일치하는지 보고",NA,"00:33:06,609","00:33:08,361"
"495","417","셔우드한테 필적 감정 요청할게",NA,"00:33:08,528","00:33:11,322"
"496","418","택시에서 지문이 나왔다는 게 진짜예요?",NA,"00:33:11,489","00:33:14,742"
"497","419","네, 피에 뭉개진 지문 일부요",NA,"00:33:14,909","00:33:17,578"
"498","420","기사 내면 안 돼요 ",NA,"00:33:18,079","00:33:20,623"
"499","420","왜 이래요?",NA,"00:33:18,079","00:33:20,623"
"500","421","나 폴이에요",NA,"00:33:21,457","00:33:23,584"
"501","422","지문이 나왔대요?",NA,"00:33:23,751","00:33:25,628"
"502","423","일부만",NA,"00:33:26,879","00:33:28,297"
"503","424","영화 속에서도 저렇게 총 차던데 ",NA,"00:33:31,467","00:33:35,555"
"504","424","그 배우가 흉내 낸 거야",NA,"00:33:31,467","00:33:35,555"
"505","425","조디악이 또 다른 암호를 보낼 것 같대요? 내 생각엔...",NA,"00:33:35,722","00:33:39,183"
"506","426","돌아버리겠네! 뭐 하는 거야?",NA,"00:33:39,350","00:33:42,311"
"507","427","말했는데도 내가 젤 싫어하는",NA,"00:33:42,478","00:33:45,648"
"508","428","그 짓을 하잖아 ",NA,"00:33:45,815","00:33:47,316"
"509","428","떨어질게요",NA,"00:33:45,815","00:33:47,316"
"510","429","<i>경찰 요청대로</i>",NA,"00:33:48,651","00:33:50,445"
"511","430","아이들에 대한 협박은 빼고 조디악 편지를 기사화할 거요",NA,"00:33:50,611","00:33:54,198"
"512","431","민감한 사항이니",NA,"00:33:54,365","00:33:56,325"
"513","432","편지 내용이 새나가지 않게 특히 주의하고",NA,"00:33:56,492","00:33:59,495"
"514","433","평소처럼 행동해요 고맙소",NA,"00:33:59,662","00:34:03,750"
"515","434","당근이랑 셀러리, 땅콩 버터야",NA,"00:34:19,181","00:34:22,143"
"516","435","안 기다려줘도 돼 ",NA,"00:34:22,310","00:34:25,521"
"517","435","알아",NA,"00:34:22,310","00:34:25,521"
"518","436","오늘은 내가 학교에 태워다 줄게요",NA,"00:34:32,695","00:34:36,866"
"519","437","가자",NA,"00:34:37,033","00:34:38,367"
"520","438","'10시간 후 ",NA,"00:34:40,703","00:34:45,666"
"521","438","범죄 식별 및 수사국""",NA,"00:34:40,703","00:34:45,666"
"522","439","뭐죠?",NA,"00:34:56,094","00:34:57,386"
"523","440","소문자 r의 유사성",NA,"00:34:57,720","00:35:00,890"
"524","441","그건요? ",NA,"00:35:09,649","00:35:11,901"
"525","441","한 번 더 입 뻥끗하면",NA,"00:35:09,649","00:35:11,901"
"526","442","복도로 내쫓을 거야 집중해야 해",NA,"00:35:12,068","00:35:14,987"
"527","443","죄송해요 ",NA,"00:35:15,154","00:35:18,699"
"528","443","입 열지 말랬잖아",NA,"00:35:15,154","00:35:18,699"
"529","444","소문자 r에 유사성이 있대",NA,"00:35:29,127","00:35:31,879"
"530","445","스쿨버스 협박을 발표해야 해",NA,"00:35:36,384","00:35:38,386"
"531","446","그럼 끝장이야 ",NA,"00:35:38,970","00:35:41,973"
"532","446","벌써 끝장났지",NA,"00:35:38,970","00:35:41,973"
"533","447","택시 기사 살인 사건이",NA,"00:35:42,140","00:35:44,267"
"534","448","아동 학살로 번질 참이잖아",NA,"00:35:44,433","00:35:46,269"
"535","449","'필적 감정소'",NA,"00:35:52,942","00:35:54,235"
"536","450","<i>조디악 킬러가</i> <i>샌프란시스코에 왔습니다</i>",NA,"00:35:54,443","00:35:57,196"
"537","451","<i>샌프란시스코 경찰 당국은</i>",NA,"00:35:57,363","00:36:00,366"
"538","452","<i>택시 기사 살인범이</i>",NA,"00:36:00,533","00:36:02,535"
"539","453","<i>조디악 킬러임을</i> <i>공식 확인했습니다</i>",NA,"00:36:02,702","00:36:05,788"
"540","454","<i>경찰은 범인이</i> <i>스쿨버스로 등교하는</i>",NA,"00:36:05,955","00:36:09,375"
"541","455","<i>학생들을 노리고 있다고</i> <i>전했습니다</i>",NA,"00:36:09,542","00:36:13,045"
"542","456","<i>범인을 아시는 분은</i>",NA,"00:36:16,382","00:36:18,885"
"543","457","<i>즉시 경찰에</i> <i>신고해주시기 바랍니다</i>",NA,"00:36:19,051","00:36:23,181"
"544","458","'잠재적 동성애자일 가능성'",NA,"00:36:27,143","00:36:30,354"
"545","459","'12시간 후 ",NA,"00:36:31,397","00:36:34,817"
"546","459","샌프란시스코'",NA,"00:36:31,397","00:36:34,817"
"547","460","곧 기자 회견이야 뭔가 알려줘야지",NA,"00:36:46,370","00:36:49,207"
"548","461","곧 쓸만한 단서가 잡힐 거예요",NA,"00:36:49,373","00:36:52,668"
"549","462","제보는? ",NA,"00:36:52,835","00:36:55,046"
"550","462","엄청나요",NA,"00:36:52,835","00:36:55,046"
"551","463","전화통에 불났어요",NA,"00:36:55,213","00:36:58,007"
"552","464","용의자 수는? ",NA,"00:36:58,174","00:37:02,011"
"553","464","시간당 90명씩, 500명쯤 돼요",NA,"00:36:58,174","00:37:02,011"
"554","465","추려내야지 ",NA,"00:37:02,178","00:37:05,264"
"555","465","시간이 있어야죠",NA,"00:37:02,178","00:37:05,264"
"556","466","강력계예요, 잠시만요",NA,"00:37:05,431","00:37:06,724"
"557","467","기다려요, 모든 수사 인력을 투입한다고 해야겠어",NA,"00:37:06,891","00:37:10,853"
"558","468","몇 명이나 지원해줄 거죠? ",NA,"00:37:11,020","00:37:14,899"
"559","468","자네랑 빌! 월요일이 문제야",NA,"00:37:11,020","00:37:14,899"
"560","469","압니다 저도 딸이 셋인걸요",NA,"00:37:15,066","00:37:16,692"
"561","470","암스트롱은? ",NA,"00:37:16,859","00:37:20,112"
"562","470","벌레이오 쪽과 통화해요",NA,"00:37:16,859","00:37:20,112"
"563","471","뭘 알아야 수사하죠",NA,"00:37:20,279","00:37:22,031"
"564","472","생존자 마이크 만나게 주선 좀 해줘요",NA,"00:37:22,198","00:37:24,700"
"565","473","못 해요, 여길 떴어요",NA,"00:37:24,867","00:37:26,160"
"566","474","조디악 맨얼굴을 본 유일한 증인이 사라졌다고요?",NA,"00:37:26,327","00:37:29,330"
"567","475","병원에서 나오면 조사하려 했는데",NA,"00:37:29,497","00:37:32,416"
"568","476","퇴원하자마자 튀었어요 <i>",NA,"00:37:32,583","00:37:34,752"
"569","476","왜요?</i>",NA,"00:37:32,583","00:37:34,752"
"570","477","엮이기 싫어서겠죠",NA,"00:37:34,919","00:37:37,255"
"571","478","<i>수사 기록 좀</i> <i>보내줄래요?</i>",NA,"00:37:37,421","00:37:39,548"
"572","479","일방통행은 곤란해요",NA,"00:37:39,715","00:37:42,468"
